% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
4.019	1	6	402	10	9	28	4587
4.019	1	1	402	10	10	28	4587
4.02	1	13	403	1	3	28	4587
4.02	1	1	403	1	10	28	4587
4.021	1	1	403	2	10	28	9422
4.022	1	1	403	3	10	28	9422
4.023	1	7	403	4	1	28	9422
4.024	1	7	403	5	1	28	9422
4.025	1	7	403	6	1	28	9422
4.026	1	7	403	7	1	28	9422
4.027	1	7	403	8	1	28	9422
4.028	1	7	403	9	1	28	9422
4.029	1	7	403	10	1	28	9422
4.03	1	7	404	1	1	28	9422
4.031	1	7	404	2	1	28	9422
4.032	1	8	404	3	11	28	9422
4.033	1	8	404	4	11	28	9422
4.034	1	8	404	5	11	28	9422
4.035	1	8	404	6	11	28	9422
4.036	1	8	404	7	11	28	9422
4.037	1	8	404	8	11	28	9422
4.038	1	8	404	9	11	28	9422
4.039	1	8	404	10	11	28	9422
4.04	1	8	405	1	11	28	9422
4.041	1	9	405	2	6	28	9422
4.042	1	9	405	3	6	28	9422
4.043	1	9	405	4	6	28	9422
4.044	1	9	405	5	6	28	9422
4.045	1	9	405	6	6	28	9422
4.046	1	9	405	7	6	28	9422
4.047	1	9	405	8	6	28	9422
4.048	1	9	405	9	6	28	9422
4.049	1	9	405	10	6	28	9422
4.05	1	11	406	1	12	28	4587
4.05	1	9	406	1	6	28	4587
4.051	1	11	406	2	12	28	9422
4.052	1	6	406	3	9	28	4587
4.052	1	11	406	3	12	28	4587
4.053	1	6	406	4	9	28	9422
4.054	1	6	406	5	9	28	9422
4.055	1	13	406	6	3	28	9422
4.056	1	13	406	7	3	28	9422
4.057	1	13	406	8	3	28	9422
4.088	1	3	409	9	2	28	9422
4.089	1	3	409	10	2	28	9422
4.09	1	3	410	1	2	28	9422
4.091	1	3	410	2	2	28	9422
4.092	1	3	410	3	2	28	9422
4.093	1	3	410	4	2	28	9422
4.094	1	10	410	5	8	28	4587
4.094	1	3	410	5	2	28	4587
4.095	1	10	410	6	8	28	9422
4.096	1	10	410	7	8	28	9422
4.097	1	10	410	8	8	28	9422
4.098	1	10	410	9	8	28	9422
4.099	1	10	410	10	8	28	9422
4.1	1	10	411	1	8	28	9422
4.101	1	11	411	2	12	28	9422
4.102	1	11	411	3	12	28	9422
4.103	1	11	411	4	12	28	9422
4.104	1	11	411	5	12	28	9422
4.105	1	11	411	6	12	28	9422
4.106	1	11	411	7	12	28	9422
4.107	1	11	411	8	12	28	9422
4.108	1	11	411	9	12	28	9422
4.109	1	11	411	10	12	28	9422
4.11	1	11	412	1	12	28	9422
4.111	1	11	412	2	12	28	9422
4.112	1	11	412	3	12	28	9422
4.113	1	11	412	4	12	28	9422
4.114	1	11	412	5	12	28	9422
4.115	1	11	412	6	12	28	9422
4.116	1	11	412	7	12	28	9422
4.117	1	11	412	8	12	28	9422
4.118	1	4	412	9	13	28	4587
4.118	1	11	412	9	12	28	4587
4.119	1	4	412	10	13	28	9422
4.12	1	4	413	1	13	28	9422
4.121	1	4	413	2	13	28	9422
4.122	1	4	413	3	13	28	9422
4.123	1	4	413	4	13	28	9422
4.124	1	4	413	5	13	28	9422
4.125	1	4	413	6	13	28	9422
4.126	1	5	413	7	4	28	9422
4.127	1	5	413	8	4	28	9422
4.128	1	5	413	9	4	28	9422
4.129	1	5	413	10	4	28	9422
4.13	1	5	414	1	4	28	9422
4.131	1	5	414	2	4	28	9422
4.132	1	5	414	3	4	28	9422
4.133	1	12	414	4	14	28	4587
4.133	1	5	414	4	4	28	4587
4.134	1	12	414	5	14	28	9422
4.135	1	12	414	6	14	28	9422
4.136	1	12	414	7	14	28	9422
4.137	1	12	414	8	14	28	9422
4.138	1	12	414	9	14	28	9422
4.139	1	12	414	10	14	28	9422
4.14	1	2	415	1	7	28	9422
4.141	1	2	415	2	7	28	9422
4.142	1	2	415	3	7	28	9422
4.143	1	2	415	4	7	28	9422
4.144	1	2	415	5	7	28	9422
4.145	1	2	415	6	7	28	9422
4.146	1	2	415	7	7	28	9422
4.147	1	15	415	8	5	28	4587
4.147	1	2	415	8	7	28	4587
4.148	1	15	415	9	5	28	9422
4.149	1	15	415	10	5	28	9422
4.15	1	15	416	1	5	28	9422
4.151	1	15	416	2	5	28	9422
4.152	1	15	416	3	5	28	9422
4.153	1	14	416	4	15	28	4587
4.153	1	15	416	4	5	28	4587
4.154	1	14	416	5	15	28	9422
4.155	1	14	416	6	15	28	9422
4.156	1	14	416	7	15	28	9422
4.157	1	14	416	8	15	28	9422
4.158	1	14	416	9	15	28	9422
4.159	1	14	416	10	15	28	9422
4.16	1	1	417	1	10	28	9422
4.161	1	1	417	2	10	28	9422
4.162	1	1	417	3	10	28	9422
4.163	1	1	417	4	10	28	9422
4.164	1	1	417	5	10	28	9422
4.165	1	1	417	6	10	28	9422
4.166	1	7	417	7	1	28	4587
4.166	1	1	417	7	10	28	4587
4.167	1	7	417	8	1	28	9422
4.168	1	7	417	9	1	28	9422
4.169	1	7	417	10	1	28	9422
4.17	1	7	418	1	1	28	9422
4.171	1	7	418	2	1	28	9422
4.172	1	8	418	3	11	28	4587
4.172	1	7	418	3	1	28	4587
4.173	1	8	418	4	11	28	9422
4.174	1	8	418	5	11	28	9422
4.175	1	8	418	6	11	28	9422
4.176	1	8	418	7	11	28	9422
4.177	1	8	418	8	11	28	9422
4.178	1	8	418	9	11	28	9422
4.179	1	9	418	10	6	28	9422
4.18	1	9	419	1	6	28	9422
4.181	1	9	419	2	6	28	9422
4.182	1	9	419	3	6	28	9422
4.183	1	9	419	4	6	28	9422
4.184	1	9	419	5	6	28	9422
4.185	1	3	419	6	2	28	4587
4.185	1	9	419	6	6	28	4587
4.186	1	3	419	7	2	28	9422
4.187	1	3	419	8	2	28	9422
4.188	1	3	419	9	2	28	9422
4.189	1	3	419	10	2	28	9422
4.19	1	3	420	1	2	28	9422
4.191	1	3	420	2	2	28	9422
4.192	1	3	420	3	2	28	9422
4.193	1	3	420	4	2	28	9422
4.194	1	3	420	5	2	28	9422
4.195	1	3	420	6	2	28	9422
4.196	1	3	420	7	2	28	9422
4.197	1	3	420	8	2	28	9422
4.198	1	3	420	9	2	28	9422
4.199	1	10	420	10	8	28	9422
4.2	1	10	421	1	8	28	9422
4.201	1	10	421	2	8	28	9422
4.202	1	10	421	3	8	28	9422
4.203	1	10	421	4	8	28	9422
4.204	1	10	421	5	8	28	9422
4.205	1	10	421	6	8	28	9422
4.206	1	10	421	7	8	28	9422
4.207	1	10	421	8	8	28	9422
4.208	1	10	421	9	8	28	9422
4.209	1	10	421	10	8	28	9422
4.21	1	10	422	1	8	28	9422
4.211	1	10	422	2	8	28	9422
4.212	1	10	422	3	8	28	9422
4.213	1	2	422	4	7	28	9422
4.214	1	2	422	5	7	28	9422
4.215	1	2	422	6	7	28	9422
4.216	1	2	422	7	7	28	9422
4.217	1	2	422	8	7	28	9422
4.218	1	2	422	9	7	28	9422
4.219	1	2	422	10	7	28	9422
4.22	1	2	423	1	7	28	9422
4.221	1	2	423	2	7	28	9422
4.222	1	2	423	3	7	28	9422
4.223	1	2	423	4	7	28	9422
4.224	1	2	423	5	7	28	9422
4.225	1	2	423	6	7	28	9422
4.226	1	12	423	7	14	28	9422
4.227	1	12	423	8	14	28	9422
4.228	1	12	423	9	14	28	9422
4.229	1	12	423	10	14	28	9422
4.23	1	12	424	1	14	28	9422
4.231	1	12	424	2	14	28	9422
4.232	1	12	424	3	14	28	9422
4.233	1	12	424	4	14	28	9422
4.234	1	12	424	5	14	28	9422
4.235	1	12	424	6	14	28	9422
4.236	1	12	424	7	14	28	9422
4.237	1	12	424	8	14	28	9422
4.238	1	12	424	9	14	28	9422
4.239	1	12	424	10	14	28	9422
4.24	1	5	425	1	4	28	9422
4.241	1	5	425	2	4	28	9422
4.242	1	5	425	3	4	28	9422
4.243	1	5	425	4	4	28	9422
4.244	1	5	425	5	4	28	9422
4.245	1	5	425	6	4	28	9422
4.246	1	5	425	7	4	28	9422
4.247	1	5	425	8	4	28	9422
4.248	1	5	425	9	4	28	9422
4.249	1	5	425	10	4	28	9422
4.25	1	5	426	1	4	28	9422
4.251	1	5	426	2	4	28	9422
4.252	1	14	426	3	15	28	9422
4.253	1	14	426	4	15	28	9422
4.254	1	6	426	5	9	28	4587
4.254	1	14	426	5	15	28	4587
4.255	1	14	426	6	15	28	9422
4.256	1	14	426	7	15	28	9422
4.257	1	13	426	8	3	28	4587
4.257	1	14	426	8	15	28	4587
4.258	1	14	426	9	15	28	9422
4.259	1	14	426	10	15	28	9422
4.26	1	14	427	1	15	28	9422
4.261	1	14	427	2	15	28	9422
4.262	1	14	427	3	15	28	9422
4.263	1	14	427	4	15	28	9422
4.264	1	14	427	5	15	28	9422
4.265	1	14	427	6	15	28	9422
4.266	1	4	427	7	13	28	9422
4.267	1	4	427	8	13	28	9422
4.268	1	4	427	9	13	28	9422
4.269	1	4	427	10	13	28	9422
4.27	1	4	428	1	13	28	9422
4.271	1	4	428	2	13	28	9422
4.272	1	4	428	3	13	28	9422
4.273	1	4	428	4	13	28	9422
4.274	1	4	428	5	13	28	9422
4.275	1	4	428	6	13	28	9422
4.276	1	4	428	7	13	28	9422
4.277	1	4	428	8	13	28	9422
4.278	1	4	428	9	13	28	9422
4.279	1	15	428	10	5	28	9422
4.28	1	15	429	1	5	28	9422
4.281	1	15	429	2	5	28	9422
4.282	1	15	429	3	5	28	9422
4.283	1	15	429	4	5	28	9422
4.284	1	15	429	5	5	28	9422
4.285	1	15	429	6	5	28	9422
4.286	1	15	429	7	5	28	9422
4.287	1	15	429	8	5	28	9422
4.288	1	15	429	9	5	28	9422
4.289	1	15	429	10	5	28	9422
4.29	1	15	430	1	5	28	9422
4.291	1	15	430	2	5	28	9422
4.292	1	15	430	3	5	28	9422
4.293	1	1	430	4	10	28	9422
4.294	1	1	430	5	10	28	9422
4.295	1	1	430	6	10	28	9422
4.296	1	1	430	7	10	28	9422
4.297	1	1	430	8	10	28	9422
4.298	1	1	430	9	10	28	9422
4.299	1	1	430	10	10	28	9422
4.3	1	1	431	1	10	28	9422
4.301	1	1	431	2	10	28	9422
4.302	1	1	431	3	10	28	9422
4.303	1	1	431	4	10	28	9422
4.304	1	1	431	5	10	28	9422
4.305	1	1	431	6	10	28	9422
4.306	1	6	431	7	9	28	4587
4.306	1	1	431	7	10	28	4587
4.307	1	6	431	8	9	28	9422
4.308	1	6	431	9	9	28	9422
4.309	1	6	431	10	9	28	9422
4.31	1	6	432	1	9	28	9422
4.311	1	13	432	2	3	28	9422
4.312	1	13	432	3	3	28	9422
4.313	1	13	432	4	3	28	9422
4.314	1	7	432	5	1	28	4587
4.314	1	13	432	5	3	28	4587
4.315	1	7	432	6	1	28	9422
4.316	1	7	432	7	1	28	9422
4.317	1	7	432	8	1	28	9422
4.318	1	7	432	9	1	28	9422
4.319	1	7	432	10	1	28	9422
4.32	1	7	433	1	1	28	9422
4.321	1	7	433	2	1	28	9422
4.322	1	7	433	3	1	28	9422
4.323	1	7	433	4	1	28	9422
4.324	1	7	433	5	1	28	9422
4.325	1	7	433	6	1	28	9422
4.326	1	7	433	7	1	28	9422
4.327	1	7	433	8	1	28	9422
4.328	1	8	433	9	11	28	9422
4.329	1	8	433	10	11	28	9422
4.33	1	8	434	1	11	28	9422
4.331	1	8	434	2	11	28	9422
4.332	1	8	434	3	11	28	9422
4.333	1	8	434	4	11	28	9422
4.334	1	8	434	5	11	28	9422
4.335	1	8	434	6	11	28	9422
4.336	1	8	434	7	11	28	9422
4.337	1	8	434	8	11	28	9422
4.338	1	8	434	9	11	28	9422
4.339	1	8	434	10	11	28	9422
4.34	1	8	435	1	11	28	9422
4.341	1	8	435	2	11	28	9422
4.342	1	9	435	3	6	28	9422
4.343	1	9	435	4	6	28	9422
4.344	1	9	435	5	6	28	9422
4.345	1	9	435	6	6	28	9422
4.346	1	9	435	7	6	28	9422
4.347	1	9	435	8	6	28	9422
4.348	1	9	435	9	6	28	9422
4.349	1	9	435	10	6	28	9422
4.35	1	9	436	1	6	28	9422
4.351	1	9	436	2	6	28	9422
4.352	1	9	436	3	6	28	9422
4.353	1	9	436	4	6	28	9422
4.354	1	9	436	5	6	28	9422
4.355	1	11	436	6	12	28	4587
4.355	1	9	436	6	6	28	4587
4.356	1	11	436	7	12	28	9422
4.357	1	11	436	8	12	28	9422
4.358	1	11	436	9	12	28	9422
4.359	1	11	436	10	12	28	9422
4.36	1	11	437	1	12	28	9422
4.361	1	11	437	2	12	28	9422
4.362	1	11	437	3	12	28	9422
4.363	1	11	437	4	12	28	9422
4.364	1	11	437	5	12	28	9422
4.365	1	11	437	6	12	28	9422
4.366	1	11	437	7	12	28	9422
4.367	1	11	437	8	12	28	9422
4.368	1	11	437	9	12	28	9422
4.369	1	11	437	10	12	28	9422
4.37	1	11	438	1	12	28	9422
4.371	1	11	438	2	12	28	9422
4.372	1	11	438	3	12	28	9422
4.373	1	11	438	4	12	28	9422
4.374	1	11	438	5	12	28	9422
4.375	1	11	438	6	12	28	9422
4.376	1	11	438	7	12	28	9422
4.377	1	11	438	8	12	28	9422
4.378	1	11	438	9	12	28	9422
4.379	1	11	438	10	12	28	9422
4.38	1	11	439	1	12	28	9422
4.381	1	11	439	2	12	28	9422
4.382	1	11	439	3	12	28	9422
4.383	1	11	439	4	12	28	9422
4.384	1	3	439	5	2	28	4587
4.384	1	11	439	5	12	28	4587
4.385	1	3	439	6	2	28	9422
4.386	1	3	439	7	2	28	9422
4.387	1	3	439	8	2	28	9422
4.388	1	3	439	9	2	28	9422
4.389	1	3	439	10	2	28	9422
4.39	1	3	440	1	2	28	9422
4.391	1	3	440	2	2	28	9422
4.392	1	3	440	3	2	28	9422
4.393	1	3	440	4	2	28	9422
4.394	1	10	440	5	8	28	9422
4.395	1	10	440	6	8	28	9422
4.396	1	10	440	7	8	28	9422
4.397	1	10	440	8	8	28	9422
4.398	1	10	440	9	8	28	9422
4.399	1	10	440	10	8	28	9422
4.4	1	10	441	1	8	28	9422
4.401	1	10	441	2	8	28	9422
4.402	1	10	441	3	8	28	9422
4.403	1	4	441	4	13	28	9422
4.404	1	4	441	5	13	28	9422
4.405	1	4	441	6	13	28	9422
4.406	1	4	441	7	13	28	9422
4.407	1	4	441	8	13	28	9422
4.408	1	4	441	9	13	28	9422
4.409	1	4	441	10	13	28	9422
4.41	1	4	442	1	13	28	9422
4.411	1	4	442	2	13	28	9422
4.412	1	4	442	3	13	28	9422
4.413	1	4	442	4	13	28	9422
4.414	1	5	442	5	4	28	4587
4.414	1	4	442	5	13	28	4587
4.415	1	5	442	6	4	28	9422
4.416	1	5	442	7	4	28	9422
4.417	1	5	442	8	4	28	9422
4.418	1	5	442	9	4	28	9422
4.419	1	5	442	10	4	28	9422
4.42	1	5	443	1	4	28	9422
4.421	1	5	443	2	4	28	9422
4.422	1	5	443	3	4	28	9422
4.423	1	5	443	4	4	28	9422
4.424	1	5	443	5	4	28	9422
4.425	1	5	443	6	4	28	9422
4.426	1	2	443	7	7	28	4587
4.426	1	12	443	7	14	28	4587
4.427	1	12	443	8	14	28	9422
4.428	1	12	443	9	14	28	9422
4.429	1	12	443	10	14	28	9422
4.43	1	12	444	1	14	28	9422
4.431	1	12	444	2	14	28	9422
4.432	1	12	444	3	14	28	9422
4.433	1	12	444	4	14	28	9422
4.434	1	12	444	5	14	28	9422
4.435	1	12	444	6	14	28	9422
4.436	1	2	444	7	7	28	9422
4.437	1	2	444	8	7	28	9422
4.438	1	2	444	9	7	28	9422
4.439	1	2	444	10	7	28	9422
4.44	1	2	445	1	7	28	9422
4.441	1	2	445	2	7	28	9422
4.442	1	2	445	3	7	28	9422
4.443	1	2	445	4	7	28	9422
4.444	1	2	445	5	7	28	9422
4.445	1	2	445	6	7	28	9422
4.446	1	2	445	7	7	28	9422
4.447	1	2	445	8	7	28	9422
4.448	1	2	445	9	7	28	9422
4.449	1	2	445	10	7	28	9422
4.45	1	2	446	1	7	28	9422
4.451	1	2	446	2	7	28	9422
4.452	1	2	446	3	7	28	9422
4.453	1	2	446	4	7	28	9422
4.454	1	2	446	5	7	28	9422
4.455	1	2	446	6	7	28	9422
4.456	1	2	446	7	7	28	9422
4.457	1	2	446	8	7	28	9422
4.458	1	2	446	9	7	28	9422
4.459	1	2	446	10	7	28	9422
4.46	1	2	447	1	7	28	9422
4.461	1	2	447	2	7	28	9422
4.462	1	2	447	3	7	28	9422
4.463	1	2	447	4	7	28	9422
4.464	1	2	447	5	7	28	9422
4.465	1	14	447	6	15	28	4587
4.465	1	2	447	6	7	28	4587
4.466	1	15	447	7	5	28	4587
4.466	1	2	447	7	7	28	4587
4.467	1	15	447	8	5	28	9422
4.468	1	15	447	9	5	28	9422
4.469	1	15	447	10	5	28	9422
4.47	1	15	448	1	5	28	9422
4.471	1	15	448	2	5	28	9422
4.472	1	15	448	3	5	28	9422
4.473	1	15	448	4	5	28	9422
4.474	1	15	448	5	5	28	9422
4.475	1	15	448	6	5	28	9422
4.476	1	14	448	7	15	28	9422
4.477	1	14	448	8	15	28	9422
4.478	1	14	448	9	15	28	9422
4.479	1	14	448	10	15	28	9422
4.48	1	14	449	1	15	28	9422
4.481	1	14	449	2	15	28	9422
4.482	1	14	449	3	15	28	9422
4.483	1	14	449	4	15	28	9422
4.484	1	14	449	5	15	28	9422
4.485	1	14	449	6	15	28	9422
4.486	1	14	449	7	15	28	9422
4.487	1	14	449	8	15	28	9422
4.488	1	14	449	9	15	28	9422
4.489	1	14	449	10	15	28	9422
4.49	1	14	450	1	15	28	9422
4.491	1	14	450	2	15	28	9422
4.492	1	14	450	3	15	28	9422
4.493	1	14	450	4	15	28	9422
4.494	1	14	450	5	15	28	9422
4.495	1	14	450	6	15	28	9422
4.496	1	14	450	7	15	28	9422
4.497	1	14	450	8	15	28	9422
4.498	1	14	450	9	15	28	9422
4.499	1	14	450	10	15	28	9422
4.5	1	14	451	1	15	28	9422
4.501	1	14	451	2	15	28	9422
4.502	1	14	451	3	15	28	9422
4.503	1	14	451	4	15	28	9422
4.504	1	14	451	5	15	28	9422
4.505	1	1	451	6	10	28	4587
4.505	1	14	451	6	15	28	4587
4.506	1	1	451	7	10	28	9422
4.507	1	1	451	8	10	28	9422
4.508	1	1	451	9	10	28	9422
4.509	1	1	451	10	10	28	9422
4.51	1	6	452	1	9	28	4587
4.51	1	1	452	1	10	28	4587
4.511	1	1	452	2	10	28	9422
4.512	1	1	452	3	10	28	9422
4.513	1	1	452	4	10	28	9422
4.514	1	13	452	5	3	28	4587
4.514	1	1	452	5	10	28	4587
4.515	1	1	452	6	10	28	9422
4.516	1	1	452	7	10	28	9422
4.517	1	1	452	8	10	28	9422
4.518	1	1	452	9	10	28	9422
4.519	1	1	452	10	10	28	9422
4.52	1	1	453	1	10	28	9422
4.521	1	1	453	2	10	28	9422
4.522	1	1	453	3	10	28	9422
4.523	1	1	453	4	10	28	9422
4.524	1	1	453	5	10	28	9422
4.525	1	1	453	6	10	28	9422
4.526	1	1	453	7	10	28	9422
4.527	1	1	453	8	10	28	9422
4.528	1	7	453	9	1	28	4587
4.528	1	1	453	9	10	28	4587
4.529	1	1	453	10	10	28	9422
4.53	1	1	454	1	10	28	9422
4.531	1	1	454	2	10	28	9422
4.532	1	1	454	3	10	28	9422
4.533	1	1	454	4	10	28	9422
4.534	1	1	454	5	10	28	9422
4.535	1	1	454	6	10	28	9422
4.536	1	7	454	7	1	28	9422
4.537	1	7	454	8	1	28	9422
4.538	1	7	454	9	1	28	9422
4.539	1	7	454	10	1	28	9422
4.54	1	7	455	1	1	28	9422
4.541	1	8	455	2	11	28	4587
4.541	1	7	455	2	1	28	4587
4.542	1	7	455	3	1	28	9422
4.543	1	7	455	4	1	28	9422
4.544	1	7	455	5	1	28	9422
4.545	1	7	455	6	1	28	9422
4.546	1	7	455	7	1	28	9422
4.547	1	7	455	8	1	28	9422
4.548	1	7	455	9	1	28	9422
4.549	1	7	455	10	1	28	9422
4.55	1	7	456	1	1	28	9422
4.551	1	7	456	2	1	28	9422
4.552	1	7	456	3	1	28	9422
4.553	1	7	456	4	1	28	9422
4.554	1	7	456	5	1	28	9422
4.555	1	9	456	6	6	28	4587
4.555	1	7	456	6	1	28	4587
4.556	1	7	456	7	1	28	9422
4.557	1	7	456	8	1	28	9422
4.558	1	7	456	9	1	28	9422
4.559	1	7	456	10	1	28	9422
4.56	1	7	457	1	1	28	9422
4.561	1	7	457	2	1	28	9422
4.562	1	7	457	3	1	28	9422
4.563	1	7	457	4	1	28	9422
4.564	1	7	457	5	1	28	9422
4.565	1	8	457	6	11	28	4587
4.565	1	7	457	6	1	28	4587
4.566	1	8	457	7	11	28	9422
4.567	1	8	457	8	11	28	9422
4.568	1	8	457	9	11	28	9422
4.569	1	8	457	10	11	28	9422
4.57	1	8	458	1	11	28	9422
4.571	1	8	458	2	11	28	9422
4.572	1	8	458	3	11	28	9422
4.573	1	8	458	4	11	28	9422
4.574	1	8	458	5	11	28	9422
4.575	1	8	458	6	11	28	9422
4.576	1	8	458	7	11	28	9422
4.577	1	8	458	8	11	28	9422
4.578	1	8	458	9	11	28	9422
4.579	1	8	458	10	11	28	9422
4.58	1	8	459	1	11	28	9422
4.581	1	8	459	2	11	28	9422
4.582	1	8	459	3	11	28	9422
4.583	1	8	459	4	11	28	9422
4.584	1	11	459	5	12	28	4587
4.584	1	8	459	5	11	28	4587
4.585	1	8	459	6	11	28	9422
4.586	1	8	459	7	11	28	9422
4.587	1	8	459	8	11	28	9422
4.588	1	8	459	9	11	28	9422
4.589	1	8	459	10	11	28	9422
4.59	1	8	460	1	11	28	9422
4.591	1	8	460	2	11	28	9422
4.592	1	8	460	3	11	28	9422
4.593	1	8	460	4	11	28	9422
4.594	1	8	460	5	11	28	9422
4.595	1	9	460	6	6	28	4587
4.595	1	8	460	6	11	28	4587
4.596	1	9	460	7	6	28	9422
4.597	1	9	460	8	6	28	9422
4.598	1	9	460	9	6	28	9422
4.599	1	9	460	10	6	28	9422
4.6	1	9	461	1	6	28	9422
4.601	1	9	461	2	6	28	9422
4.602	1	9	461	3	6	28	9422
4.603	1	9	461	4	6	28	9422
4.604	1	9	461	5	6	28	9422
4.605	1	9	461	6	6	28	9422
4.606	1	9	461	7	6	28	9422
4.607	1	9	461	8	6	28	9422
4.608	1	9	461	9	6	28	9422
4.609	1	9	461	10	6	28	9422
4.61	1	9	462	1	6	28	9422
4.611	1	9	462	2	6	28	9422
4.612	1	9	462	3	6	28	9422
4.613	1	9	462	4	6	28	9422
4.614	1	9	462	5	6	28	9422
4.615	1	9	462	6	6	28	9422
4.616	1	9	462	7	6	28	9422
4.617	1	9	462	8	6	28	9422
4.618	1	9	462	9	6	28	9422
4.619	1	9	462	10	6	28	9422
4.62	1	9	463	1	6	28	9422
4.621	1	9	463	2	6	28	9422
4.622	1	9	463	3	6	28	9422
4.623	1	9	463	4	6	28	9422
4.624	1	9	463	5	6	28	9422
4.625	1	3	463	6	2	28	4587
4.625	1	9	463	6	6	28	4587
4.626	1	3	463	7	2	28	9422
4.627	1	3	463	8	2	28	9422
4.628	1	3	463	9	2	28	9422
4.629	1	3	463	10	2	28	9422
4.63	1	3	464	1	2	28	9422
4.631	1	3	464	2	2	28	9422
4.632	1	3	464	3	2	28	9422
4.633	1	3	464	4	2	28	9422
4.634	1	3	464	5	2	28	9422
4.635	1	3	464	6	2	28	9422
4.636	1	3	464	7	2	28	9422
4.637	1	3	464	8	2	28	9422
4.638	1	3	464	9	2	28	9422
4.639	1	3	464	10	2	28	9422
4.64	1	3	465	1	2	28	9422
4.641	1	3	465	2	2	28	9422
4.642	1	3	465	3	2	28	9422
4.643	1	3	465	4	2	28	9422
4.644	1	3	465	5	2	28	9422
4.645	1	3	465	6	2	28	9422
4.646	1	3	465	7	2	28	9422
4.647	1	3	465	8	2	28	9422
4.648	1	3	465	9	2	28	9422
4.649	1	3	465	10	2	28	9422
4.65	1	3	466	1	2	28	9422
4.651	1	3	466	2	2	28	9422
4.652	1	3	466	3	2	28	9422
4.653	1	3	466	4	2	28	9422
4.654	1	3	466	5	2	28	9422
4.655	1	3	466	6	2	28	9422
4.656	1	3	466	7	2	28	9422
4.657	1	3	466	8	2	28	9422
4.658	1	3	466	9	2	28	9422
4.659	1	3	466	10	2	28	9422
4.66	1	10	467	1	8	28	4587
4.66	1	3	467	1	2	28	4587
4.661	1	10	467	2	8	28	9422
4.662	1	10	467	3	8	28	9422
4.663	1	10	467	4	8	28	9422
4.664	1	10	467	5	8	28	9422
4.665	1	10	467	6	8	28	9422
4.666	1	10	467	7	8	28	9422
4.667	1	10	467	8	8	28	9422
4.668	1	10	467	9	8	28	9422
4.669	1	10	467	10	8	28	9422
4.67	1	10	468	1	8	28	9422
4.671	1	10	468	2	8	28	9422
4.672	1	10	468	3	8	28	9422
4.673	1	10	468	4	8	28	9422
4.674	1	10	468	5	8	28	9422
4.675	1	10	468	6	8	28	9422
4.676	1	10	468	7	8	28	9422
4.677	1	10	468	8	8	28	9422
4.678	1	10	468	9	8	28	9422
4.679	1	10	468	10	8	28	9422
4.68	1	10	469	1	8	28	9422
4.681	1	10	469	2	8	28	9422
4.682	1	10	469	3	8	28	9422
4.683	1	10	469	4	8	28	9422
4.684	1	10	469	5	8	28	9422
4.685	1	10	469	6	8	28	9422
4.686	1	10	469	7	8	28	9422
4.687	1	10	469	8	8	28	9422
4.688	1	10	469	9	8	28	9422
4.689	1	10	469	10	8	28	9422
4.69	1	10	470	1	8	28	9422
4.691	1	10	470	2	8	28	9422
4.692	1	10	470	3	8	28	9422
4.693	1	10	470	4	8	28	9422
4.694	1	10	470	5	8	28	9422
4.695	1	12	470	6	14	28	9422
4.696	1	12	470	7	14	28	9422
4.697	1	12	470	8	14	28	9422
4.698	1	12	470	9	14	28	9422
4.699	1	12	470	10	14	28	9422
4.7	1	12	471	1	14	28	9422
4.701	1	12	471	2	14	28	9422
4.702	1	12	471	3	14	28	9422
4.703	1	12	471	4	14	28	9422
4.704	1	12	471	5	14	28	9422
4.705	1	14	471	6	15	28	4587
4.705	1	12	471	6	14	28	4587
4.706	1	12	471	7	14	28	9422
4.707	1	12	471	8	14	28	9422
4.708	1	12	471	9	14	28	9422
4.709	1	12	471	10	14	28	9422
4.71	1	12	472	1	14	28	9422
4.711	1	12	472	2	14	28	9422
4.712	1	12	472	3	14	28	9422
4.713	1	12	472	4	14	28	9422
4.714	1	12	472	5	14	28	9422
4.715	1	12	472	6	14	28	9422
4.716	1	12	472	7	14	28	9422
4.717	1	12	472	8	14	28	9422
4.718	1	12	472	9	14	28	9422
4.719	1	12	472	10	14	28	9422
4.72	1	12	473	1	14	28	9422
4.721	1	12	473	2	14	28	9422
4.722	1	12	473	3	14	28	9422
4.723	1	12	473	4	14	28	9422
4.724	1	12	473	5	14	28	9422
4.725	1	12	473	6	14	28	9422
4.726	1	12	473	7	14	28	9422
4.727	1	12	473	8	14	28	9422
4.728	1	12	473	9	14	28	9422
4.729	1	12	473	10	14	28	9422
4.73	1	5	474	1	4	28	9422
4.731	1	5	474	2	4	28	9422
4.732	1	5	474	3	4	28	9422
4.733	1	5	474	4	4	28	9422
4.734	1	5	474	5	4	28	9422
4.735	1	5	474	6	4	28	9422
4.736	1	5	474	7	4	28	9422
4.737	1	5	474	8	4	28	9422
4.738	1	5	474	9	4	28	9422
4.739	1	5	474	10	4	28	9422
4.74	1	5	475	1	4	28	9422
4.741	1	5	475	2	4	28	9422
4.742	1	5	475	3	4	28	9422
4.743	1	5	475	4	4	28	9422
4.744	1	5	475	5	4	28	9422
4.745	1	5	475	6	4	28	9422
4.746	1	5	475	7	4	28	9422
4.747	1	5	475	8	4	28	9422
4.748	1	5	475	9	4	28	9422
4.749	1	5	475	10	4	28	9422
