% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	Nprb
3.014	1	1	302	5	2	10	935	0	0	47
3.015	1	1	302	6	2	10	935	0	0	47
3.015	1	3	302	6	1	1	217	0	0	47
3.016	1	3	302	7	1	1	217	0	0	47
3.016	1	1	302	7	2	15	1692	0	0	47
3.017	1	3	302	8	1	1	217	0	0	47
3.017	1	1	302	8	2	15	1692	0	0	47
3.018	1	1	302	9	2	15	1692	0	0	47
3.018	1	3	302	9	1	1	217	0	0	47
3.019	1	3	302	10	1	5	533	0	0	48
3.019	1	1	302	10	2	15	1692	0	0	47
3.02	1	3	303	1	1	5	533	0	0	48
3.02	1	1	303	1	2	15	1692	0	0	47
3.021	1	1	303	2	2	10	935	0	0	47
3.021	1	3	303	2	1	5	533	0	0	48
3.022	1	3	303	3	1	5	533	0	0	48
3.022	1	1	303	3	2	10	935	0	0	47
3.023	1	3	303	4	1	5	533	0	0	48
3.023	1	1	303	4	2	10	935	0	0	47
3.024	1	1	303	5	2	10	935	0	0	47
3.024	1	3	303	5	1	1	217	0	0	47
3.025	1	3	303	6	1	1	217	0	0	47
3.025	1	1	303	6	2	10	935	0	0	47
3.026	1	3	303	7	1	1	217	0	0	47
3.026	1	1	303	7	2	10	935	0	0	47
3.027	1	1	303	8	2	10	935	0	0	47
3.027	1	3	303	8	1	1	217	0	0	47
3.028	1	3	303	9	1	1	217	0	0	47
3.028	1	1	303	9	2	10	935	0	0	47
3.029	1	3	303	10	1	5	533	0	0	48
3.029	1	1	303	10	2	10	935	0	0	47
3.03	1	1	304	1	2	10	935	0	0	47
3.03	1	3	304	1	1	5	533	0	0	48
3.031	1	3	304	2	1	5	533	0	0	48
3.031	1	1	304	2	2	10	935	0	0	47
3.032	1	3	304	3	1	5	533	0	0	48
3.032	1	1	304	3	2	10	935	0	0	47
3.033	1	1	304	4	2	10	935	0	0	47
3.033	1	3	304	4	1	5	533	0	0	48
3.034	1	3	304	5	1	5	533	0	0	48
3.034	1	1	304	5	2	10	935	0	0	47
3.035	1	3	304	6	1	5	533	0	0	48
3.035	1	1	304	6	2	10	935	0	0	47
3.036	1	1	304	7	2	15	1692	0	0	47
3.036	1	3	304	7	1	5	533	0	0	48
3.037	1	3	304	8	1	5	533	0	0	48
3.037	1	1	304	8	2	15	1692	0	0	47
3.038	1	3	304	9	1	5	533	0	0	48
3.038	1	1	304	9	2	15	1692	0	0	47
3.039	1	1	304	10	2	15	1692	0	0	47
3.039	1	3	304	10	1	1	217	0	0	47
3.04	1	3	305	1	1	1	217	0	0	47
3.04	1	1	305	1	2	15	1692	0	0	47
3.041	1	3	305	2	1	1	217	0	0	47
3.041	1	1	305	2	2	15	1692	0	0	47
3.042	1	1	305	3	2	15	1692	0	0	47
3.042	1	3	305	3	1	1	217	0	0	47
3.043	1	3	305	4	1	1	217	0	0	47
3.043	1	1	305	4	2	15	1692	0	0	47
3.044	1	3	305	5	1	5	533	0	0	48
3.044	1	1	305	5	2	15	1692	0	0	47
3.045	1	1	305	6	2	15	1692	0	0	47
3.045	1	3	305	6	1	1	217	0	0	47
3.046	1	3	305	7	1	1	217	0	0	47
3.046	1	1	305	7	2	10	935	0	0	47
3.047	1	3	305	8	1	1	217	0	0	47
3.047	1	1	305	8	2	10	935	0	0	47
3.048	1	1	305	9	2	10	935	0	0	47
3.048	1	3	305	9	1	1	217	0	0	47
3.049	1	3	305	10	1	1	217	0	0	47
3.049	1	1	305	10	2	10	935	0	0	47
3.05	1	3	306	1	1	1	217	0	0	47
3.05	1	1	306	1	2	10	935	0	0	47
3.051	1	1	306	2	2	15	1692	0	0	47
3.051	1	3	306	2	1	1	217	0	0	47
3.052	1	3	306	3	1	1	217	0	0	47
3.052	1	1	306	3	2	15	1692	0	0	47
3.053	1	3	306	4	1	1	217	0	0	47
3.053	1	1	306	4	2	15	1692	0	0	47
3.054	1	3	306	5	1	1	453	0	0	98
3.055	1	3	306	6	1	5	1095	0	0	98
3.056	1	3	306	7	1	5	1095	0	0	98
3.057	1	3	306	8	1	5	1095	0	0	98
3.058	1	3	306	9	1	5	1095	0	0	98
3.059	1	3	306	10	1	5	1095	0	0	98
3.06	1	3	307	1	1	1	453	0	0	98
3.061	1	3	307	2	1	1	453	0	0	98
3.062	1	3	307	3	1	1	453	0	0	98
3.063	1	3	307	4	1	1	453	0	0	98
3.064	1	3	307	5	1	1	453	0	0	98
3.065	1	3	307	6	1	5	1095	0	0	98
3.066	1	3	307	7	1	5	1095	0	0	98
3.067	1	3	307	8	1	5	1095	0	0	98
3.068	1	3	307	9	1	5	1095	0	0	98
3.069	1	3	307	10	1	5	1095	0	0	98
3.07	1	3	308	1	1	1	453	0	0	98
3.071	1	3	308	2	1	1	453	0	0	98
3.072	1	3	308	3	1	1	453	0	0	98
3.073	1	3	308	4	1	1	453	0	0	98
3.074	1	3	308	5	1	1	453	0	0	98
3.075	1	3	308	6	1	5	1095	0	0	98
3.076	1	3	308	7	1	5	1095	0	0	98
3.077	1	3	308	8	1	5	1095	0	0	98
3.078	1	3	308	9	1	5	1095	0	0	98
3.079	1	2	308	10	3	20	2385	0	0	48
3.079	1	3	308	10	1	5	533	0	0	48
3.08	1	2	309	1	3	20	2385	0	0	48
3.08	1	3	309	1	1	5	533	0	0	48
3.081	1	3	309	2	1	5	533	0	0	48
3.081	1	2	309	2	3	20	2385	0	0	48
3.082	1	2	309	3	3	20	2385	0	0	48
3.082	1	3	309	3	1	5	533	0	0	48
3.083	1	2	309	4	3	20	2385	0	0	48
3.083	1	3	309	4	1	5	533	0	0	48
3.084	1	3	309	5	1	5	533	0	0	48
3.084	1	2	309	5	3	20	2385	0	0	48
3.085	1	2	309	6	3	25	3422	0	0	47
3.085	1	3	309	6	1	1	217	0	0	47
3.086	1	2	309	7	3	25	3422	0	0	47
3.086	1	3	309	7	1	1	217	0	0	47
3.087	1	3	309	8	1	1	217	0	0	47
3.087	1	2	309	8	3	25	3422	0	0	47
3.088	1	2	309	9	3	25	3422	0	0	47
3.088	1	3	309	9	1	1	217	0	0	47
3.089	1	2	309	10	3	25	3422	0	0	47
3.089	1	3	309	10	1	1	217	0	0	47
3.09	1	3	310	1	1	5	533	0	0	48
3.09	1	2	310	1	3	25	3422	0	0	47
3.091	1	2	310	2	3	25	3422	0	0	47
3.091	1	3	310	2	1	1	217	0	0	47
3.092	1	2	310	3	3	25	3422	0	0	47
3.092	1	3	310	3	1	1	217	0	0	47
3.093	1	3	310	4	1	1	217	0	0	47
3.093	1	2	310	4	3	25	3422	0	0	47
3.094	1	2	310	5	3	25	3422	0	0	47
3.094	1	3	310	5	1	1	217	0	0	47
3.095	1	2	310	6	3	20	2385	0	0	48
3.095	1	3	310	6	1	1	217	0	0	47
3.096	1	3	310	7	1	1	217	0	0	47
3.096	1	2	310	7	3	20	2385	0	0	48
3.097	1	2	310	8	3	20	2385	0	0	48
3.097	1	3	310	8	1	1	217	0	0	47
3.098	1	2	310	9	3	20	1572	0	0	32
3.098	1	3	310	9	1	1	145	0	0	32
3.098	1	1	310	9	2	15	1143	0	0	32
3.099	1	3	310	10	1	1	145	0	0	32
3.099	1	1	310	10	2	15	1143	0	0	32
3.099	1	2	310	10	3	20	1572	0	0	32
3.1	1	1	311	1	2	15	1143	0	0	32
3.1	1	2	311	1	3	20	1572	0	0	32
3.1	1	3	311	1	1	1	145	0	0	32
3.101	1	2	311	2	3	20	1572	0	0	32
3.101	1	3	311	2	1	5	349	0	0	32
3.101	1	1	311	2	2	15	1143	0	0	32
3.102	1	3	311	3	1	5	349	0	0	32
3.102	1	1	311	3	2	15	1143	0	0	32
3.102	1	2	311	3	3	20	1572	0	0	32
3.103	1	1	311	4	2	15	1143	0	0	32
3.103	1	2	311	4	3	20	1572	0	0	32
3.103	1	3	311	4	1	5	349	0	0	32
3.104	1	3	311	5	1	5	533	0	0	48
3.104	1	1	311	5	2	15	1692	0	0	47
3.105	1	3	311	6	1	5	533	0	0	48
3.105	1	1	311	6	2	10	935	0	0	47
3.106	1	1	311	7	2	10	935	0	0	47
3.106	1	3	311	7	1	1	217	0	0	47
3.107	1	3	311	8	1	1	217	0	0	47
3.107	1	1	311	8	2	10	935	0	0	47
3.108	1	3	311	9	1	1	217	0	0	47
3.108	1	1	311	9	2	10	935	0	0	47
3.109	1	1	311	10	2	10	935	0	0	47
3.109	1	3	311	10	1	1	217	0	0	47
3.11	1	3	312	1	1	1	217	0	0	47
3.11	1	1	312	1	2	15	1692	0	0	47
3.111	1	3	312	2	1	5	533	0	0	48
3.111	1	1	312	2	2	15	1692	0	0	47
3.112	1	1	312	3	2	15	1692	0	0	47
3.112	1	3	312	3	1	5	533	0	0	48
3.113	1	3	312	4	1	5	533	0	0	48
3.113	1	1	312	4	2	15	1692	0	0	47
3.114	1	3	312	5	1	5	533	0	0	48
3.114	1	1	312	5	2	15	1692	0	0	47
3.115	1	1	312	6	2	10	935	0	0	47
3.115	1	3	312	6	1	5	533	0	0	48
3.116	1	3	312	7	1	1	217	0	0	47
3.116	1	1	312	7	2	10	935	0	0	47
3.117	1	3	312	8	1	1	217	0	0	47
3.117	1	1	312	8	2	10	935	0	0	47
3.118	1	1	312	9	2	10	935	0	0	47
3.118	1	3	312	9	1	1	217	0	0	47
3.119	1	3	312	10	1	1	217	0	0	47
3.119	1	1	312	10	2	15	1692	0	0	47
3.12	1	3	313	1	1	1	217	0	0	47
3.12	1	1	313	1	2	15	1692	0	0	47
3.121	1	1	313	2	2	15	1692	0	0	47
3.121	1	3	313	2	1	5	533	0	0	48
3.122	1	3	313	3	1	5	533	0	0	48
3.122	1	1	313	3	2	15	1692	0	0	47
3.123	1	3	313	4	1	5	533	0	0	48
3.123	1	1	313	4	2	15	1692	0	0	47
3.124	1	1	313	5	2	10	935	0	0	47
3.124	1	3	313	5	1	5	533	0	0	48
3.125	1	3	313	6	1	5	533	0	0	48
3.125	1	1	313	6	2	10	935	0	0	47
3.126	1	3	313	7	1	5	533	0	0	48
3.126	1	1	313	7	2	10	935	0	0	47
3.127	1	1	313	8	2	10	935	0	0	47
3.127	1	3	313	8	1	5	533	0	0	48
3.128	1	3	313	9	1	5	533	0	0	48
3.128	1	1	313	9	2	10	935	0	0	47
3.129	1	3	313	10	1	5	533	0	0	48
3.129	1	1	313	10	2	10	935	0	0	47
3.13	1	1	314	1	2	10	935	0	0	47
3.13	1	3	314	1	1	5	533	0	0	48
3.131	1	3	314	2	1	1	217	0	0	47
3.131	1	1	314	2	2	10	935	0	0	47
3.132	1	3	314	3	1	1	217	0	0	47
3.132	1	1	314	3	2	10	935	0	0	47
3.133	1	1	314	4	2	10	935	0	0	47
3.133	1	3	314	4	1	1	217	0	0	47
3.134	1	3	314	5	1	1	217	0	0	47
3.134	1	1	314	5	2	15	1692	0	0	47
3.135	1	3	314	6	1	1	217	0	0	47
3.135	1	1	314	6	2	15	1692	0	0	47
3.136	1	1	314	7	2	15	1692	0	0	47
3.136	1	3	314	7	1	5	533	0	0	48
3.137	1	3	314	8	1	1	217	0	0	47
3.137	1	1	314	8	2	15	1692	0	0	47
3.138	1	3	314	9	1	1	217	0	0	47
3.138	1	1	314	9	2	15	1692	0	0	47
3.139	1	1	314	10	2	10	935	0	0	47
3.139	1	3	314	10	1	1	217	0	0	47
3.14	1	3	315	1	1	1	217	0	0	47
3.14	1	1	315	1	2	10	935	0	0	47
3.141	1	3	315	2	1	1	217	0	0	47
3.141	1	1	315	2	2	10	935	0	0	47
3.142	1	1	315	3	2	10	935	0	0	47
3.142	1	3	315	3	1	1	217	0	0	47
3.143	1	3	315	4	1	1	217	0	0	47
3.143	1	1	315	4	2	10	935	0	0	47
3.144	1	3	315	5	1	1	217	0	0	47
3.144	1	1	315	5	2	10	935	0	0	47
3.145	1	1	315	6	2	10	935	0	0	47
3.145	1	3	315	6	1	1	217	0	0	47
3.146	1	3	315	7	1	1	217	0	0	47
3.146	1	1	315	7	2	10	935	0	0	47
3.147	1	3	315	8	1	5	533	0	0	48
3.147	1	1	315	8	2	10	935	0	0	47
3.148	1	1	315	9	2	10	935	0	0	47
3.148	1	3	315	9	1	5	533	0	0	48
3.149	1	3	315	10	1	5	533	0	0	48
3.149	1	1	315	10	2	10	935	0	0	47
3.15	1	3	316	1	1	5	533	0	0	48
3.15	1	1	316	1	2	10	935	0	0	47
3.151	1	1	316	2	2	10	935	0	0	47
3.151	1	3	316	2	1	5	533	0	0	48
3.152	1	3	316	3	1	1	217	0	0	47
3.152	1	1	316	3	2	10	935	0	0	47
3.153	1	3	316	4	1	1	453	0	0	98
3.154	1	3	316	5	1	1	453	0	0	98
3.155	1	3	316	6	1	1	453	0	0	98
3.156	1	3	316	7	1	1	453	0	0	98
3.157	1	3	316	8	1	5	1095	0	0	98
3.158	1	3	316	9	1	5	1095	0	0	98
3.159	1	3	316	10	1	5	1095	0	0	98
3.16	1	3	317	1	1	5	1095	0	0	98
3.161	1	3	317	2	1	5	1095	0	0	98
3.162	1	3	317	3	1	1	453	0	0	98
3.163	1	3	317	4	1	1	453	0	0	98
3.164	1	3	317	5	1	1	453	0	0	98
3.165	1	3	317	6	1	1	453	0	0	98
3.166	1	3	317	7	1	1	453	0	0	98
3.167	1	3	317	8	1	5	1095	0	0	98
3.168	1	3	317	9	1	5	1095	0	0	98
3.169	1	3	317	10	1	5	1095	0	0	98
3.17	1	3	318	1	1	5	1095	0	0	98
3.171	1	3	318	2	1	5	1095	0	0	98
3.172	1	3	318	3	1	5	1095	0	0	98
3.173	1	3	318	4	1	5	1095	0	0	98
3.174	1	3	318	5	1	5	1095	0	0	98
3.175	1	3	318	6	1	5	1095	0	0	98
3.176	1	2	318	7	3	20	2385	0	0	48
3.176	1	3	318	7	1	5	533	0	0	48
3.177	1	2	318	8	3	20	2385	0	0	48
3.177	1	3	318	8	1	1	217	0	0	47
3.178	1	3	318	9	1	1	217	0	0	47
3.178	1	2	318	9	3	20	2385	0	0	48
3.179	1	2	318	10	3	20	2385	0	0	48
3.179	1	3	318	10	1	1	217	0	0	47
3.18	1	2	319	1	3	20	2385	0	0	48
3.18	1	3	319	1	1	1	217	0	0	47
3.181	1	3	319	2	1	1	217	0	0	47
3.181	1	2	319	2	3	20	2385	0	0	48
3.182	1	2	319	3	3	20	2385	0	0	48
3.182	1	3	319	3	1	5	533	0	0	48
3.183	1	2	319	4	3	25	3422	0	0	47
3.183	1	3	319	4	1	1	217	0	0	47
3.184	1	3	319	5	1	1	217	0	0	47
3.184	1	2	319	5	3	25	3422	0	0	47
3.185	1	2	319	6	3	25	3422	0	0	47
3.185	1	3	319	6	1	1	217	0	0	47
3.186	1	2	319	7	3	25	3422	0	0	47
3.186	1	3	319	7	1	1	217	0	0	47
3.187	1	3	319	8	1	1	217	0	0	47
3.187	1	2	319	8	3	25	3422	0	0	47
3.188	1	2	319	9	3	25	3422	0	0	47
3.188	1	3	319	9	1	1	217	0	0	47
3.189	1	2	319	10	3	25	3422	0	0	47
3.189	1	3	319	10	1	1	217	0	0	47
3.19	1	3	320	1	1	1	217	0	0	47
3.19	1	2	320	1	3	25	3422	0	0	47
3.191	1	2	320	2	3	25	3422	0	0	47
3.191	1	3	320	2	1	1	217	0	0	47
3.192	1	2	320	3	3	25	3422	0	0	47
3.192	1	3	320	3	1	1	217	0	0	47
3.193	1	3	320	4	1	5	533	0	0	48
3.193	1	2	320	4	3	20	2385	0	0	48
3.194	1	2	320	5	3	20	2385	0	0	48
3.194	1	3	320	5	1	5	533	0	0	48
3.195	1	2	320	6	3	20	2385	0	0	48
3.195	1	3	320	6	1	5	533	0	0	48
3.196	1	3	320	7	1	5	349	0	0	32
3.196	1	1	320	7	2	15	1143	0	0	32
3.196	1	2	320	7	3	20	1572	0	0	32
3.197	1	1	320	8	2	15	1143	0	0	32
3.197	1	2	320	8	3	20	1572	0	0	32
3.197	1	3	320	8	1	5	349	0	0	32
3.198	1	2	320	9	3	20	1572	0	0	32
3.198	1	3	320	9	1	1	145	0	0	32
3.198	1	1	320	9	2	10	645	0	0	32
3.199	1	3	320	10	1	1	145	0	0	32
3.199	1	1	320	10	2	10	645	0	0	32
3.199	1	2	320	10	3	20	1572	0	0	32
3.2	1	1	321	1	2	10	935	0	0	47
3.2	1	3	321	1	1	1	217	0	0	47
3.201	1	3	321	2	1	1	217	0	0	47
3.201	1	1	321	2	2	10	935	0	0	47
3.202	1	3	321	3	1	1	217	0	0	47
3.202	1	1	321	3	2	10	935	0	0	47
3.203	1	1	321	4	2	10	935	0	0	47
3.203	1	3	321	4	1	5	533	0	0	48
3.204	1	3	321	5	1	5	533	0	0	48
3.204	1	1	321	5	2	10	935	0	0	47
3.205	1	3	321	6	1	5	533	0	0	48
3.205	1	1	321	6	2	10	935	0	0	47
3.206	1	1	321	7	2	10	935	0	0	47
3.206	1	3	321	7	1	5	533	0	0	48
3.207	1	3	321	8	1	5	533	0	0	48
3.207	1	1	321	8	2	10	935	0	0	47
3.208	1	3	321	9	1	1	217	0	0	47
3.208	1	1	321	9	2	10	935	0	0	47
3.209	1	1	321	10	2	10	935	0	0	47
3.209	1	3	321	10	1	1	217	0	0	47
3.21	1	3	322	1	1	1	217	0	0	47
3.21	1	1	322	1	2	10	935	0	0	47
3.211	1	3	322	2	1	1	217	0	0	47
3.211	1	1	322	2	2	10	935	0	0	47
3.212	1	1	322	3	2	10	935	0	0	47
3.212	1	3	322	3	1	1	217	0	0	47
3.213	1	3	322	4	1	5	533	0	0	48
3.213	1	1	322	4	2	15	1692	0	0	47
3.214	1	3	322	5	1	5	533	0	0	48
3.214	1	1	322	5	2	15	1692	0	0	47
3.215	1	1	322	6	2	15	1692	0	0	47
3.215	1	3	322	6	1	5	533	0	0	48
3.216	1	3	322	7	1	5	533	0	0	48
3.216	1	1	322	7	2	15	1692	0	0	47
3.217	1	3	322	8	1	5	533	0	0	48
3.217	1	1	322	8	2	15	1692	0	0	47
3.218	1	1	322	9	2	15	1692	0	0	47
3.218	1	3	322	9	1	5	533	0	0	48
3.219	1	3	322	10	1	5	533	0	0	48
3.219	1	1	322	10	2	15	1692	0	0	47
3.22	1	3	323	1	1	5	533	0	0	48
3.22	1	1	323	1	2	15	1692	0	0	47
3.221	1	1	323	2	2	15	1692	0	0	47
3.221	1	3	323	2	1	5	533	0	0	48
3.222	1	3	323	3	1	5	533	0	0	48
3.222	1	1	323	3	2	15	1692	0	0	47
3.223	1	3	323	4	1	1	217	0	0	47
3.223	1	1	323	4	2	10	935	0	0	47
3.224	1	1	323	5	2	10	935	0	0	47
3.224	1	3	323	5	1	1	217	0	0	47
3.225	1	3	323	6	1	1	217	0	0	47
3.225	1	1	323	6	2	10	935	0	0	47
3.226	1	3	323	7	1	1	217	0	0	47
3.226	1	1	323	7	2	10	935	0	0	47
3.227	1	1	323	8	2	10	935	0	0	47
3.227	1	3	323	8	1	1	217	0	0	47
3.228	1	3	323	9	1	5	533	0	0	48
3.228	1	1	323	9	2	15	1692	0	0	47
3.229	1	3	323	10	1	1	217	0	0	47
3.229	1	1	323	10	2	15	1692	0	0	47
3.23	1	1	324	1	2	15	1692	0	0	47
3.23	1	3	324	1	1	1	217	0	0	47
3.231	1	3	324	2	1	1	217	0	0	47
3.231	1	1	324	2	2	15	1692	0	0	47
3.232	1	3	324	3	1	1	217	0	0	47
3.232	1	1	324	3	2	15	1692	0	0	47
3.233	1	1	324	4	2	10	935	0	0	47
3.233	1	3	324	4	1	1	217	0	0	47
3.234	1	3	324	5	1	1	217	0	0	47
3.234	1	1	324	5	2	10	935	0	0	47
3.235	1	3	324	6	1	1	217	0	0	47
3.235	1	1	324	6	2	10	935	0	0	47
3.236	1	1	324	7	2	10	935	0	0	47
3.236	1	3	324	7	1	1	217	0	0	47
3.237	1	3	324	8	1	1	217	0	0	47
3.237	1	1	324	8	2	15	1692	0	0	47
3.238	1	3	324	9	1	1	217	0	0	47
3.238	1	1	324	9	2	15	1692	0	0	47
3.239	1	1	324	10	2	15	1692	0	0	47
3.239	1	3	324	10	1	5	533	0	0	48
3.24	1	3	325	1	1	5	533	0	0	48
3.24	1	1	325	1	2	15	1692	0	0	47
3.241	1	3	325	2	1	5	533	0	0	48
3.241	1	1	325	2	2	15	1692	0	0	47
3.242	1	1	325	3	2	10	935	0	0	47
3.242	1	3	325	3	1	5	533	0	0	48
3.243	1	3	325	4	1	5	533	0	0	48
3.243	1	1	325	4	2	10	935	0	0	47
3.244	1	3	325	5	1	1	217	0	0	47
3.244	1	1	325	5	2	10	935	0	0	47
3.245	1	1	325	6	2	10	935	0	0	47
3.245	1	3	325	6	1	1	217	0	0	47
3.246	1	3	325	7	1	1	217	0	0	47
3.246	1	1	325	7	2	10	935	0	0	47
3.247	1	3	325	8	1	1	217	0	0	47
3.247	1	1	325	8	2	10	935	0	0	47
3.248	1	1	325	9	2	10	935	0	0	47
3.248	1	3	325	9	1	1	217	0	0	47
3.249	1	3	325	10	1	5	1095	0	0	98
3.25	1	3	326	1	1	5	1095	0	0	98
3.251	1	3	326	2	1	5	1095	0	0	98
3.252	1	3	326	3	1	5	1095	0	0	98
3.253	1	3	326	4	1	5	1095	0	0	98
3.254	1	3	326	5	1	1	453	0	0	98
3.255	1	3	326	6	1	1	453	0	0	98
3.256	1	3	326	7	1	1	453	0	0	98
3.257	1	3	326	8	1	1	453	0	0	98
3.258	1	3	326	9	1	1	453	0	0	98
3.259	1	3	326	10	1	5	1095	0	0	98
3.26	1	3	327	1	1	5	1095	0	0	98
3.261	1	3	327	2	1	5	1095	0	0	98
3.262	1	3	327	3	1	5	1095	0	0	98
3.263	1	3	327	4	1	5	1095	0	0	98
3.264	1	3	327	5	1	5	1095	0	0	98
3.265	1	3	327	6	1	5	1095	0	0	98
3.266	1	3	327	7	1	5	1095	0	0	98
3.267	1	3	327	8	1	5	1095	0	0	98
3.268	1	3	327	9	1	5	1095	0	0	98
3.269	1	3	327	10	1	1	453	0	0	98
3.27	1	3	328	1	1	1	453	0	0	98
3.271	1	3	328	2	1	1	453	0	0	98
3.272	1	3	328	3	1	1	453	0	0	98
3.273	1	2	328	4	3	20	2385	0	0	48
3.273	1	3	328	4	1	1	217	0	0	47
3.274	1	2	328	5	3	20	2385	0	0	48
3.274	1	3	328	5	1	5	533	0	0	48
3.275	1	3	328	6	1	1	217	0	0	47
3.275	1	2	328	6	3	20	2385	0	0	48
3.276	1	2	328	7	3	20	2385	0	0	48
3.276	1	3	328	7	1	1	217	0	0	47
3.277	1	2	328	8	3	20	2385	0	0	48
3.277	1	3	328	8	1	1	217	0	0	47
3.278	1	3	328	9	1	1	217	0	0	47
3.278	1	2	328	9	3	20	2385	0	0	48
3.279	1	2	328	10	3	20	2385	0	0	48
3.279	1	3	328	10	1	1	217	0	0	47
3.28	1	2	329	1	3	20	2385	0	0	48
3.28	1	3	329	1	1	1	217	0	0	47
3.281	1	3	329	2	1	1	217	0	0	47
3.281	1	2	329	2	3	25	3422	0	0	47
3.282	1	2	329	3	3	25	3422	0	0	47
3.282	1	3	329	3	1	1	217	0	0	47
3.283	1	2	329	4	3	25	3422	0	0	47
3.283	1	3	329	4	1	1	217	0	0	47
3.284	1	3	329	5	1	1	217	0	0	47
3.284	1	2	329	5	3	25	3422	0	0	47
3.285	1	2	329	6	3	25	3422	0	0	47
3.285	1	3	329	6	1	5	533	0	0	48
3.286	1	2	329	7	3	25	3422	0	0	47
3.286	1	3	329	7	1	5	533	0	0	48
3.287	1	3	329	8	1	5	533	0	0	48
3.287	1	2	329	8	3	25	3422	0	0	47
3.288	1	2	329	9	3	25	3422	0	0	47
3.288	1	3	329	9	1	5	533	0	0	48
3.289	1	2	329	10	3	25	3422	0	0	47
3.289	1	3	329	10	1	5	533	0	0	48
3.29	1	3	330	1	1	1	217	0	0	47
3.29	1	2	330	1	3	25	3422	0	0	47
3.291	1	2	330	2	3	20	2385	0	0	48
3.291	1	3	330	2	1	1	217	0	0	47
3.292	1	2	330	3	3	20	2385	0	0	48
3.292	1	3	330	3	1	1	217	0	0	47
3.293	1	3	330	4	1	1	217	0	0	47
3.293	1	2	330	4	3	20	2385	0	0	48
3.294	1	1	330	5	2	10	645	0	0	32
3.294	1	2	330	5	3	20	1572	0	0	32
3.294	1	3	330	5	1	1	145	0	0	32
3.295	1	2	330	6	3	20	1572	0	0	32
3.295	1	3	330	6	1	5	349	0	0	32
3.295	1	1	330	6	2	10	645	0	0	32
3.296	1	3	330	7	1	5	349	0	0	32
3.296	1	1	330	7	2	15	1143	0	0	32
3.296	1	2	330	7	3	20	1572	0	0	32
3.297	1	1	330	8	2	15	1692	0	0	47
3.297	1	3	330	8	1	5	533	0	0	48
3.298	1	3	330	9	1	5	533	0	0	48
3.298	1	1	330	9	2	15	1692	0	0	47
3.299	1	3	330	10	1	5	533	0	0	48
3.299	1	1	330	10	2	15	1692	0	0	47
3.3	1	1	331	1	2	15	1692	0	0	47
3.3	1	3	331	1	1	1	217	0	0	47
3.301	1	3	331	2	1	1	217	0	0	47
3.301	1	1	331	2	2	10	935	0	0	47
3.302	1	3	331	3	1	1	217	0	0	47
3.302	1	1	331	3	2	10	935	0	0	47
3.303	1	1	331	4	2	10	935	0	0	47
3.303	1	3	331	4	1	1	217	0	0	47
3.304	1	3	331	5	1	1	217	0	0	47
3.304	1	1	331	5	2	10	935	0	0	47
3.305	1	3	331	6	1	5	533	0	0	48
3.305	1	1	331	6	2	10	935	0	0	47
3.306	1	1	331	7	2	10	935	0	0	47
3.306	1	3	331	7	1	5	533	0	0	48
3.307	1	3	331	8	1	5	533	0	0	48
3.307	1	1	331	8	2	10	935	0	0	47
3.308	1	3	331	9	1	5	533	0	0	48
3.308	1	1	331	9	2	10	935	0	0	47
3.309	1	1	331	10	2	10	935	0	0	47
3.309	1	3	331	10	1	5	533	0	0	48
3.31	1	3	332	1	1	5	533	0	0	48
3.31	1	1	332	1	2	10	935	0	0	47
3.311	1	3	332	2	1	5	533	0	0	48
3.311	1	1	332	2	2	15	1692	0	0	47
3.312	1	1	332	3	2	15	1692	0	0	47
3.312	1	3	332	3	1	5	533	0	0	48
3.313	1	3	332	4	1	5	533	0	0	48
3.313	1	1	332	4	2	15	1692	0	0	47
3.314	1	3	332	5	1	5	533	0	0	48
3.314	1	1	332	5	2	15	1692	0	0	47
3.315	1	1	332	6	2	15	1692	0	0	47
3.315	1	3	332	6	1	1	217	0	0	47
3.316	1	3	332	7	1	1	217	0	0	47
3.316	1	1	332	7	2	10	935	0	0	47
3.317	1	3	332	8	1	1	217	0	0	47
3.317	1	1	332	8	2	10	935	0	0	47
3.318	1	1	332	9	2	10	935	0	0	47
3.318	1	3	332	9	1	1	217	0	0	47
3.319	1	3	332	10	1	1	217	0	0	47
3.319	1	1	332	10	2	10	935	0	0	47
3.32	1	3	333	1	1	5	533	0	0	48
3.32	1	1	333	1	2	10	935	0	0	47
3.321	1	1	333	2	2	10	935	0	0	47
3.321	1	3	333	2	1	1	217	0	0	47
3.322	1	3	333	3	1	1	217	0	0	47
3.322	1	1	333	3	2	10	935	0	0	47
3.323	1	3	333	4	1	1	217	0	0	47
3.323	1	1	333	4	2	10	935	0	0	47
3.324	1	1	333	5	2	10	935	0	0	47
3.324	1	3	333	5	1	1	217	0	0	47
3.325	1	3	333	6	1	1	217	0	0	47
3.325	1	1	333	6	2	10	935	0	0	47
3.326	1	3	333	7	1	1	217	0	0	47
3.326	1	1	333	7	2	10	935	0	0	47
3.327	1	1	333	8	2	10	935	0	0	47
3.327	1	3	333	8	1	1	217	0	0	47
3.328	1	3	333	9	1	1	217	0	0	47
3.328	1	1	333	9	2	10	935	0	0	47
3.329	1	3	333	10	1	1	217	0	0	47
3.329	1	1	333	10	2	10	935	0	0	47
3.33	1	1	334	1	2	10	935	0	0	47
